id,Artwork ID,Artist Last Name,Artist First Name,Artist ID,Artwork Title,Medium,Year Created,Acquisition,Acquisition Year,Image,Webpage
4407,25476.0,Flaxman,John,186.0,The Negligent,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11120_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-negligent-t11120
4408,25477.0,Flaxman,John,186.0,The Deliverance of Buanoconti,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11121_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-deliverance-of-buanoconti-t11121
4409,25479.0,Flaxman,John,186.0,Limbo,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11123_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-limbo-t11123
4410,25480.0,Flaxman,John,186.0,The Valley,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11124_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-valley-t11124
4411,25482.0,Flaxman,John,186.0,Gate of Purgatory,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11126_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-gate-of-purgatory-t11126
4412,25483.0,Flaxman,John,186.0,The Salutation,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11127_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-salutation-t11127
4413,25484.0,Flaxman,John,186.0,The Proud,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11128_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-proud-t11128
4414,25485.0,Flaxman,John,186.0,Lucifer,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11129_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-lucifer-t11129
4415,25486.0,Flaxman,John,186.0,Purification from Envy,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11130_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-purification-from-envy-t11130
4416,25488.0,Flaxman,John,186.0,Conducted by an Angel,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11132_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-conducted-by-an-angel-t11132
4417,25493.0,Flaxman,John,186.0,The Earthquake,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11137_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-earthquake-t11137
4418,25498.0,Flaxman,John,186.0,The Carnal,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11142_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-carnal-t11142
4419,25499.0,Flaxman,John,186.0,The Fiery Doom,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11143_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-fiery-doom-t11143
4420,25501.0,Flaxman,John,186.0,Matilda,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11145_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-matilda-t11145
4421,25502.0,Flaxman,John,186.0,The Procession of Elders,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11146_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-procession-of-elders-t11146
4422,25503.0,Flaxman,John,186.0,The Descent of Beatrice,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11147_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-descent-of-beatrice-t11147
4423,25505.0,Flaxman,John,186.0,The River Lethe,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11149_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-river-lethe-t11149
4424,25507.0,Flaxman,John,186.0,The River Eunoë,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11151_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-river-eunoe-t11151
4425,25513.0,Flaxman,John,186.0,The Planet Mercury,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11157_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-planet-mercury-t11157
4426,25514.0,Flaxman,John,186.0,The Active Good,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11158_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-active-good-t11158
4427,25515.0,Flaxman,John,186.0,Beatrice and Dante,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11159_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-beatrice-and-dante-t11159
4428,25516.0,Flaxman,John,186.0,The Planet Venus,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11160_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-planet-venus-t11160
4429,25518.0,Flaxman,John,186.0,The Sun,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11162_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-sun-t11162
4430,25522.0,Flaxman,John,186.0,The Glorious Cross,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11166_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-glorious-cross-t11166
4431,25523.0,Flaxman,John,186.0,The Birth of Cacciaguida,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11167_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-birth-of-cacciaguida-t11167
4432,25526.0,Flaxman,John,186.0,The Planet Jupiter,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11170_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-planet-jupiter-t11170
4433,25528.0,Flaxman,John,186.0,Heavenly Splendors,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11172_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-heavenly-splendors-t11172
4434,25530.0,Flaxman,John,186.0,The Terrors of Guilt,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11174_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-terrors-of-guilt-t11174
4435,25541.0,Flaxman,John,186.0,The Beatific Vision,Etching on paper,1807.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11185_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-the-beatific-vision-t11185
4436,25791.0,Flaxman,John,186.0,Penelope Surprised by the Suitors,Engraving and etching on paper,1805.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11190_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-penelope-surprised-by-the-suitors-t11190
4437,25795.0,Flaxman,John,186.0,Mercury’s Message to Calypso,Engraving and etching on paper,1805.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11194_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-mercurys-message-to-calypso-t11194
4438,25800.0,Flaxman,John,186.0,Ulysses Weeps at the Song of Demodocus,Engraving and etching on paper,1805.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11199_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-ulysses-weeps-at-the-song-of-demodocus-t11199
4439,25807.0,Flaxman,John,186.0,Scylla,Engraving and etching on paper,1805.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11206_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-scylla-t11206
4440,25813.0,Flaxman,John,186.0,Ulysses and his Dog,Engraving and etching on paper,1805.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11212_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-ulysses-and-his-dog-t11212
4441,25815.0,Flaxman,John,186.0,Euryclea Discovers Ulysses,Engraving and etching on paper,1805.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11214_8.jpg,http://www.tate.org.uk/art/artworks/flaxman-euryclea-discovers-ulysses-t11214
4442,22794.0,Davis,John Scarlett,140.0,The Pitti Palace,Etching on paper,1834.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11637_8.jpg,http://www.tate.org.uk/art/artworks/davis-the-pitti-palace-t11637
4443,22948.0,Gordon,Julia Emily,2579.0,Calais,Etching on paper,1836.0,Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,1997.0,http://www.tate.org.uk/art/images/work/T/T11/T11639_8.jpg,http://www.tate.org.uk/art/artworks/gordon-calais-t11639
4444,78426.0,Hamilton Finlay,Ian,1093.0,Lead Us,Wood,1968.0,Bequeathed by David Brown in memory of Mrs Liza Brown 2003,2003.0,http://www.tate.org.uk/art/images/work/T/T11/T11736_8.jpg,http://www.tate.org.uk/art/artworks/hamilton-finlay-lead-us-t11736
4445,78431.0,Hamilton Finlay,Ian,1093.0,Sea / Land Sundial,Glass on wooden base,1970.0,Bequeathed by David Brown in memory of Mrs Liza Brown 2003,2003.0,http://www.tate.org.uk/art/images/work/T/T11/T11738_8.jpg,http://www.tate.org.uk/art/artworks/hamilton-finlay-sea-land-sundial-t11738
4446,78516.0,Hambling,Maggi,1242.0,Portrait of Dr David Brown,Charcoal on paper,1986.0,Bequeathed by David Brown in memory of Mrs Liza Brown 2003,2003.0,http://www.tate.org.uk/art/images/work/T/T11/T11745_8.jpg,http://www.tate.org.uk/art/artworks/hambling-portrait-of-dr-david-brown-t11745
4447,74234.0,Hilton,Roger,1289.0,Two Dogs,Gouache and charcoal on paper,1973.0,Bequeathed by David Brown in memory of Mrs Liza Brown 2003,2003.0,http://www.tate.org.uk/art/images/work/T/T11/T11746_8.jpg,http://www.tate.org.uk/art/artworks/hilton-two-dogs-t11746
4448,74235.0,Hilton,Roger,1289.0,Foliage with Orange Caterpillar,Gouache and charcoal on paper,1974.0,Bequeathed by David Brown in memory of Mrs Liza Brown 2003,2003.0,http://www.tate.org.uk/art/images/work/T/T11/T11747_8.jpg,http://www.tate.org.uk/art/artworks/hilton-foliage-with-orange-caterpillar-t11747
4449,79119.0,Riley,Bridget,1845.0,Evoë 3,Acrylic paint and oil paint on canvas,2003.0,Presented by Tate Members 2003,2003.0,http://www.tate.org.uk/art/images/work/T/T11/T11753_8.jpg,http://www.tate.org.uk/art/artworks/riley-evoe-3-t11753
4450,76447.0,Armitage,Kenneth,664.0,Pandarus (Version 8),Brass,1963.0,Presented by the Patrons of British Art 2003,2003.0,http://www.tate.org.uk/art/images/work/T/T11/T11754_8.jpg,http://www.tate.org.uk/art/artworks/armitage-pandarus-version-8-t11754
4451,77222.0,Clarke,Geoffrey,912.0,Complexities of Man,Steel and stone,1951.0,Purchased from funds provided by the Knapping Fund 2003,2003.0,http://www.tate.org.uk/art/images/work/T/T11/T11755_8.jpg,http://www.tate.org.uk/art/artworks/clarke-complexities-of-man-t11755
4452,78670.0,Wilding,Alison,2146.0,Assembly,Powder-coated steel and PVC,1991.0,"Presented by the Contemporary Art Society and the Henry Moore Foundation, courtesy of an anonymous donor 2003",2003.0,http://www.tate.org.uk/art/images/work/T/T11/T11759_8.jpg,http://www.tate.org.uk/art/artworks/wilding-assembly-t11759
4453,78453.0,Hamilton Finlay,Ian,1093.0,Shepherd Lad KY 216,Screenprint on ceramic tile; with Michael Harvey,1975.0,Bequeathed by David Brown in memory of Mrs Liza Brown 2003,2003.0,http://www.tate.org.uk/art/images/work/T/T11/T11773_8.jpg,http://www.tate.org.uk/art/artworks/hamilton-finlay-shepherd-lad-ky-216-t11773
4454,78710.0,Bellmer,Hans,736.0,The Doll,"Photograph, gelatin silver print on paper",1936.0,Presented by Tate Members 2003,2004.0,http://www.tate.org.uk/art/images/work/T/T11/T11781_8.jpg,http://www.tate.org.uk/art/artworks/bellmer-the-doll-t11781
4455,70.0,Branson,Clive,3094.0,Portrait of a Worker,Oil paint on canvas,1930.0,Bequeathed by Noreen Branson 2004,2004.0,http://www.tate.org.uk/art/images/work/T/T11/T11787_8.jpg,http://www.tate.org.uk/art/artworks/branson-portrait-of-a-worker-t11787
4456,81057.0,Emin,Tracey,2590.0,The Perfect Place to Grow,"Wooden birdhouse with metal roof, wooden steps, wooden trestle, plastic watering can, plants and film, Super 8, shown as",2001.0,Purchased 2004,2004.0,http://www.tate.org.uk/art/images/work/T/T11/T11791_8.jpg,http://www.tate.org.uk/art/artworks/emin-the-perfect-place-to-grow-t11791
