id,Date,Country,Total Confirmed Cases,Total Recovered,Total Deaths
4372,Sun 11/1,Tanzania,509,183,21
4373,Sun 11/1,Thailand,3787,3595,59
4374,Sun 11/1,Timor-Leste,30,29,0
4375,Sun 11/1,Togo,2357,1676,57
4376,Sun 11/1,Trinidad and Tobago,5704,4763,109
4377,Sun 11/1,Tunisia,61115,5032,1348
4378,Sun 11/1,Turkey,377473,325486,10326
4379,Sun 11/1,US,9208738,3630579,231531
4380,Sun 11/1,Uganda,12743,7556,112
4381,Sun 11/1,Ukraine,407573,168495,7515
4382,Sun 11/1,United Arab Emirates,133907,130508,496
4383,Sun 11/1,United Kingdom,1038054,2841,46807
4384,Sun 11/1,Uruguay,3149,2601,59
4385,Sun 11/1,Uzbekistan,67156,64466,570
4386,Sun 11/1,Vanuatu,0,0,0
4387,Sun 11/1,Venezuela,92325,87156,801
4388,Sun 11/1,Vietnam,1180,1063,35
4389,Sun 11/1,West Bank and Gaza,54060,46773,489
4390,Sun 11/1,Western Sahara,10,8,1
4391,Sun 11/1,Yemen,2063,1366,600
4392,Sun 11/1,Zambia,16480,15733,349
4393,Sun 11/1,Zimbabwe,8374,7927,243
4394,Sun 11/8,Afghanistan,42092,34458,1558
4395,Sun 11/8,Albania,24206,12092,559
4396,Sun 11/8,Algeria,62051,42037,2048
4397,Sun 11/8,Andorra,5383,4248,75
4398,Sun 11/8,Angola,12433,5899,307
4399,Sun 11/8,Antigua and Barbuda,131,122,3
4400,Sun 11/8,Argentina,1242182,1062911,33560
4401,Sun 11/8,Armenia,106424,64179,1559
4402,Sun 11/8,Australia,27665,25451,907
4403,Sun 11/8,Austria,153153,91719,1411
4404,Sun 11/8,Azerbaijan,65411,48908,840
4405,Sun 11/8,Bahamas,6947,4942,152
4406,Sun 11/8,Bahrain,83456,81000,329
4407,Sun 11/8,Bangladesh,420238,338145,6067
4408,Sun 11/8,Barbados,242,228,7
4409,Sun 11/8,Belarus,106279,90998,1007
4410,Sun 11/8,Belgium,500789,29651,13055
4411,Sun 11/8,Belize,4176,2364,70
4412,Sun 11/8,Benin,2745,2466,43
4413,Sun 11/8,Bhutan,359,338,0
4414,Sun 11/8,Bolivia,142475,114466,8795
4415,Sun 11/8,Bosnia and Herzegovina,62423,30939,1510
4416,Sun 11/8,Botswana,7835,5534,27
4417,Sun 11/8,Brazil,5664115,5147172,162397
4418,Sun 11/8,Brunei,148,144,3
4419,Sun 11/8,Bulgaria,75160,24408,1665
4420,Sun 11/8,Burkina Faso,2569,2381,67
4421,Sun 11/8,Burma,61377,45756,1420
4422,Sun 11/8,Burundi,612,549,1
4423,Sun 11/8,Cabo Verde,9369,8465,100
4424,Sun 11/8,Cambodia,297,288,0
4425,Sun 11/8,Cameroon,22421,21510,433
4426,Sun 11/8,Canada,267163,218279,10575
4427,Sun 11/8,Central African Republic,4879,1924,62
4428,Sun 11/8,Chad,1547,1382,99
4429,Sun 11/8,Chile,521558,497411,14543
4430,Sun 11/8,China,91665,86369,4741
4431,Sun 11/8,Colombia,1143887,1038082,32791
4432,Sun 11/8,Comoros,563,532,7
4433,Sun 11/8,Congo (Brazzaville),5379,3887,92
4434,Sun 11/8,Congo (Kinshasa),11591,10838,316
4435,Sun 11/8,Costa Rica,116363,71119,1464
4436,Sun 11/8,Cote d'Ivoire,20832,20508,126
4437,Sun 11/8,Croatia,67247,50775,794
4438,Sun 11/8,Cuba,7297,6680,130
4439,Sun 11/8,Cyprus,5987,1882,28
4440,Sun 11/8,Czechia,414828,243129,4858
4441,Sun 11/8,Denmark,55635,40815,743
4442,Sun 11/8,Diamond Princess,712,659,13
4443,Sun 11/8,Djibouti,5608,5486,61
4444,Sun 11/8,Dominica,63,35,0
4445,Sun 11/8,Dominican Republic,130182,108021,2265
4446,Sun 11/8,Ecuador,174907,154956,12830
4447,Sun 11/8,Egypt,109201,100342,6368
4448,Sun 11/8,El Salvador,35145,31172,1010
4449,Sun 11/8,Equatorial Guinea,5092,4968,85
4450,Sun 11/8,Eritrea,491,438,0
4451,Sun 11/8,Estonia,6125,4193,75
4452,Sun 11/8,Eswatini,6003,5724,117
4453,Sun 11/8,Ethiopia,99675,59766,1523
4454,Sun 11/8,Fiji,34,31,2
4455,Sun 11/8,Finland,17797,12700,362
4456,Sun 11/8,France,1835187,134095,40490
4457,Sun 11/8,Gabon,9022,8878,55
4458,Sun 11/8,Gambia,3684,3533,121
4459,Sun 11/8,Georgia,57753,42572,475
4460,Sun 11/8,Germany,682624,421151,11372
4461,Sun 11/8,Ghana,49102,47726,320
4462,Sun 11/8,Greece,56698,23074,784
4463,Sun 11/8,Grenada,32,27,0
4464,Sun 11/8,Guatemala,111262,101135,3821
4465,Sun 11/8,Guinea,12414,10817,74
4466,Sun 11/8,Guinea-Bissau,2414,1862,42
4467,Sun 11/8,Guyana,4514,3526,134
4468,Sun 11/8,Haiti,9127,7618,232
4469,Sun 11/8,Holy See,27,15,0
4470,Sun 11/8,Honduras,100041,42815,2745
4471,Sun 11/8,Hungary,109616,25070,2438
4472,Sun 11/8,Iceland,5078,4423,20
4473,Sun 11/8,India,8553657,7917373,126611
4474,Sun 11/8,Indonesia,437716,368298,14614
4475,Sun 11/8,Iran,682486,520329,38291
4476,Sun 11/8,Iraq,498549,428928,11327
4477,Sun 11/8,Ireland,65394,23364,1947
4478,Sun 11/8,Israel,319241,308563,2674
4479,Sun 11/8,Italy,935104,335074,41394
4480,Sun 11/8,Jamaica,9506,4934,221
4481,Sun 11/8,Japan,108394,96430,1821
4482,Sun 11/8,Jordan,109321,8808,1233
4483,Sun 11/8,Kazakhstan,116772,107843,1857
4484,Sun 11/8,Kenya,62488,41931,1111
4485,Sun 11/8,"Korea, South",27553,25029,480
4486,Sun 11/8,Kosovo,22934,15981,732
4487,Sun 11/8,Kuwait,131743,122576,811
4488,Sun 11/8,Kyrgyzstan,62819,53952,1177
4489,Sun 11/8,Laos,24,23,0
4490,Sun 11/8,Latvia,8095,1466,99
4491,Sun 11/8,Lebanon,94236,46602,723
4492,Sun 11/8,Lesotho,1967,1024,44
4493,Sun 11/8,Liberia,1442,1310,82
4494,Sun 11/8,Libya,68117,40119,929
4495,Sun 11/8,Liechtenstein,788,481,3
4496,Sun 11/8,Lithuania,24699,5700,207
4497,Sun 11/8,Luxembourg,21806,12094,180
4498,Sun 11/8,MS Zaandam,9,0,2
4499,Sun 11/8,Madagascar,17223,16516,249
4500,Sun 11/8,Malawi,5951,5348,184
4501,Sun 11/8,Malaysia,40209,28234,286
4502,Sun 11/8,Maldives,11986,11092,39
4503,Sun 11/8,Mali,3706,2828,137
4504,Sun 11/8,Malta,7141,5103,76
4505,Sun 11/8,Marshall Islands,1,0,0
4506,Sun 11/8,Mauritania,7820,7479,165
4507,Sun 11/8,Mauritius,453,416,10
4508,Sun 11/8,Mexico,967825,824355,95027
4509,Sun 11/8,Moldova,82346,62508,1893
4510,Sun 11/8,Monaco,486,345,2
4511,Sun 11/8,Mongolia,362,317,0
4512,Sun 11/8,Montenegro,22805,15893,337
4513,Sun 11/8,Morocco,256781,209801,4272
4514,Sun 11/8,Mozambique,13768,11605,99
4515,Sun 11/8,Namibia,13211,11605,134
4516,Sun 11/8,Nepal,194453,157926,1108
4517,Sun 11/8,Netherlands,416806,6137,8072
4518,Sun 11/8,New Zealand,1986,1910,25
4519,Sun 11/8,Nicaragua,5591,4225,157
4520,Sun 11/8,Niger,1243,1144,69
4521,Sun 11/8,Nigeria,64090,59910,1154
4522,Sun 11/8,North Macedonia,39760,23035,1136
4523,Sun 11/8,Norway,24732,11863,285
4524,Sun 11/8,Oman,118140,108681,1301
4525,Sun 11/8,Pakistan,344839,318881,6977
4526,Sun 11/8,Panama,139527,117770,2798
4527,Sun 11/8,Papua New Guinea,599,585,7
4528,Sun 11/8,Paraguay,67589,47822,1490
4529,Sun 11/8,Peru,920010,846215,34821
4530,Sun 11/8,Philippines,396395,361638,7539
4531,Sun 11/8,Poland,546425,209363,7872
4532,Sun 11/8,Portugal,179324,99781,2896
4533,Sun 11/8,Qatar,134203,131276,232
4534,Sun 11/8,Romania,303751,204679,7879
4535,Sun 11/8,Russia,1760420,1315928,30292
4536,Sun 11/8,Rwanda,5222,4960,36
4537,Sun 11/8,Saint Kitts and Nevis,19,19,0
4538,Sun 11/8,Saint Lucia,131,32,0
4539,Sun 11/8,Saint Vincent and the Grenadines,76,72,0
4540,Sun 11/8,San Marino,1043,754,42
4541,Sun 11/8,Sao Tome and Principe,962,912,16
4542,Sun 11/8,Saudi Arabia,350592,337386,5540
4543,Sun 11/8,Senegal,15708,15336,326
4544,Sun 11/8,Serbia,62747,0,890
4545,Sun 11/8,Seychelles,158,155,0
4546,Sun 11/8,Sierra Leone,2381,1812,74
4547,Sun 11/8,Singapore,58056,57975,28
4548,Sun 11/8,Slovakia,75495,19481,351
4549,Sun 11/8,Slovenia,45161,22443,554
4550,Sun 11/8,Solomon Islands,13,4,0
4551,Sun 11/8,Somalia,4229,3247,107
4552,Sun 11/8,South Africa,737278,679688,19809
4553,Sun 11/8,South Sudan,2943,1290,59
4554,Sun 11/8,Spain,1328832,150376,38833
4555,Sun 11/8,Sri Lanka,13929,8285,35
4556,Sun 11/8,Sudan,14090,9484,1115
4557,Sun 11/8,Suriname,5239,5107,113
4558,Sun 11/8,Sweden,146461,0,6022
4559,Sun 11/8,Switzerland,211913,87300,2772
4560,Sun 11/8,Syria,6215,2357,317
4561,Sun 11/8,Taiwan*,577,524,7
4562,Sun 11/8,Tajikistan,11336,10653,83
4563,Sun 11/8,Tanzania,509,183,21
4564,Sun 11/8,Thailand,3840,3661,60
4565,Sun 11/8,Timor-Leste,30,29,0
4566,Sun 11/8,Togo,2516,1732,57
4567,Sun 11/8,Trinidad and Tobago,5849,5132,111
4568,Sun 11/8,Tunisia,71119,48103,1873
4569,Sun 11/8,Turkey,394255,338239,10887
4570,Sun 11/8,US,10009510,3881491,238487
4571,Sun 11/8,Uganda,14403,7771,132
4572,Sun 11/8,Ukraine,474245,215357,8695
4573,Sun 11/8,United Arab Emirates,142143,138291,514
4574,Sun 11/8,United Kingdom,1195350,2983,49134
4575,Sun 11/8,Uruguay,3514,2943,62
4576,Sun 11/8,Uzbekistan,68730,65971,585
4577,Sun 11/8,Vanuatu,0,0,0
4578,Sun 11/8,Venezuela,94883,89755,826
4579,Sun 11/8,Vietnam,1213,1070,35
4580,Sun 11/8,West Bank and Gaza,58158,50407,515
4581,Sun 11/8,Western Sahara,10,8,1
4582,Sun 11/8,Yemen,2070,1375,602
4583,Sun 11/8,Zambia,16954,15950,349
4584,Sun 11/8,Zimbabwe,8531,8005,253
4585,Sun 11/15,Afghanistan,43240,35092,1617
4586,Sun 11/15,Albania,27830,12889,623
4587,Sun 11/15,Algeria,67679,44633,2154
4588,Sun 11/15,Andorra,5872,4747,76
4589,Sun 11/15,Angola,13451,6444,322
4590,Sun 11/15,Antigua and Barbuda,134,127,4
4591,Sun 11/15,Argentina,1310491,1129102,35436
4592,Sun 11/15,Armenia,117337,74984,1763
4593,Sun 11/15,Australia,27749,25468,907
4594,Sun 11/15,Austria,203956,125674,1829
4595,Sun 11/15,Azerbaijan,75688,55150,967
4596,Sun 11/15,Bahamas,7186,5323,156
4597,Sun 11/15,Bahrain,84703,82469,334
4598,Sun 11/15,Bangladesh,432333,349542,6194
4599,Sun 11/15,Barbados,250,238,7
4600,Sun 11/15,Belarus,114185,95843,1046
4601,Sun 11/15,Belgium,535939,0,14421
4602,Sun 11/15,Belize,4861,2598,90
4603,Sun 11/15,Benin,2844,2515,43
4604,Sun 11/15,Bhutan,375,355,0
4605,Sun 11/15,Bolivia,143246,117137,8849
4606,Sun 11/15,Bosnia and Herzegovina,71956,35606,1889
4607,Sun 11/15,Botswana,8225,5559,27
4608,Sun 11/15,Brazil,5863093,5279452,165798
4609,Sun 11/15,Brunei,148,145,3
4610,Sun 11/15,Bulgaria,98251,29375,2130
4611,Sun 11/15,Burkina Faso,2641,2445,68
4612,Sun 11/15,Burma,68994,52351,1577
4613,Sun 11/15,Burundi,628,549,1
4614,Sun 11/15,Cabo Verde,9822,9220,103
4615,Sun 11/15,Cambodia,302,289,0
4616,Sun 11/15,Cameroon,22692,21510,433
4617,Sun 11/15,Canada,299422,240434,11001
4618,Sun 11/15,Central African Republic,4900,1924,63
4619,Sun 11/15,Chad,1597,1443,101
4620,Sun 11/15,Chile,531273,506700,14819
4621,Sun 11/15,China,91850,86572,4742
4622,Sun 11/15,Colombia,1198746,1104956,34031
4623,Sun 11/15,Comoros,579,549,7
4624,Sun 11/15,Congo (Brazzaville),5515,3887,92
4625,Sun 11/15,Congo (Kinshasa),11760,11086,319
4626,Sun 11/15,Costa Rica,123223,75341,1546
4627,Sun 11/15,Cote d'Ivoire,20976,20647,128
4628,Sun 11/15,Croatia,84206,66231,1049
4629,Sun 11/15,Cuba,7590,7060,131
4630,Sun 11/15,Cyprus,7178,2021,39
4631,Sun 11/15,Czechia,460116,327306,6208
4632,Sun 11/15,Denmark,62652,48259,760
4633,Sun 11/15,Diamond Princess,712,659,13
4634,Sun 11/15,Djibouti,5649,5525,61
4635,Sun 11/15,Dominica,68,41,0
4636,Sun 11/15,Dominican Republic,133724,109981,2285
4637,Sun 11/15,Ecuador,180295,160639,13008
4638,Sun 11/15,Egypt,110767,101046,6453
4639,Sun 11/15,El Salvador,36358,32721,1044
4640,Sun 11/15,Equatorial Guinea,5104,4973,85
4641,Sun 11/15,Eritrea,493,444,0
4642,Sun 11/15,Estonia,7637,4741,81
4643,Sun 11/15,Eswatini,6095,5779,119
4644,Sun 11/15,Ethiopia,102720,63866,1569
4645,Sun 11/15,Fiji,35,32,2
4646,Sun 11/15,Finland,19315,14000,369
4647,Sun 11/15,France,2031472,145326,44613
4648,Sun 11/15,Gabon,9062,8939,58
4649,Sun 11/15,Gambia,3702,3571,122
4650,Sun 11/15,Georgia,79678,62061,703
4651,Sun 11/15,Germany,802946,505714,12573
4652,Sun 11/15,Ghana,50123,48328,322
4653,Sun 11/15,Greece,74205,23074,1106
4654,Sun 11/15,Grenada,32,27,0
4655,Sun 11/15,Guatemala,114885,104438,3932
4656,Sun 11/15,Guinea,12611,11151,75
4657,Sun 11/15,Guinea-Bissau,2419,2255,43
4658,Sun 11/15,Guyana,4823,3777,139
4659,Sun 11/15,Haiti,9168,7701,232
4660,Sun 11/15,Holy See,27,15,0
4661,Sun 11/15,Honduras,103102,44778,2823
4662,Sun 11/15,Hungary,140961,31599,3097
4663,Sun 11/15,Iceland,5189,4813,25
4664,Sun 11/15,India,8845127,8249579,130070
4665,Sun 11/15,Indonesia,467113,391991,15211
4666,Sun 11/15,Iran,762068,558818,41493
4667,Sun 11/15,Iraq,519152,447039,11670
4668,Sun 11/15,Ireland,67903,23364,1979
4669,Sun 11/15,Israel,323741,313380,2732
4670,Sun 11/15,Italy,1178529,420810,45229
4671,Sun 11/15,Jamaica,9884,5248,231
4672,Sun 11/15,Japan,118611,91954,1874
4673,Sun 11/15,Jordan,143678,10067,1772
4674,Sun 11/15,Kazakhstan,121051,109944,1899
4675,Sun 11/15,Kenya,70245,45766,1269
4676,Sun 11/15,"Korea, South",28769,25759,494
4677,Sun 11/15,Kosovo,29117,17305,822
4678,Sun 11/15,Kuwait,136840,127585,838
4679,Sun 11/15,Kyrgyzstan,66983,57760,1203
4680,Sun 11/15,Laos,24,23,0
4681,Sun 11/15,Latvia,10547,1515,123
4682,Sun 11/15,Lebanon,105430,60416,817
4683,Sun 11/15,Lesotho,2041,1056,44
4684,Sun 11/15,Liberia,1507,1314,82
4685,Sun 11/15,Libya,73602,44133,1017
4686,Sun 11/15,Liechtenstein,985,682,5
4687,Sun 11/15,Lithuania,34758,7753,277
4688,Sun 11/15,Luxembourg,25931,15428,219
4689,Sun 11/15,MS Zaandam,9,0,2
4690,Sun 11/15,Madagascar,17310,16592,250
4691,Sun 11/15,Malawi,5965,5399,185
4692,Sun 11/15,Malaysia,47417,34785,309
4693,Sun 11/15,Maldives,12204,11289,43
4694,Sun 11/15,Mali,3900,2949,141
4695,Sun 11/15,Malta,8034,5765,97
4696,Sun 11/15,Marshall Islands,1,1,0
4697,Sun 11/15,Mauritania,7952,7524,165
4698,Sun 11/15,Mauritius,478,431,10
4699,Sun 11/15,Mexico,1006522,750190,98542
4700,Sun 11/15,Moldova,89279,70812,2019
4701,Sun 11/15,Monaco,548,450,2
4702,Sun 11/15,Mongolia,431,328,0
4703,Sun 11/15,Montenegro,27177,17387,391
4704,Sun 11/15,Morocco,293177,238598,4779
4705,Sun 11/15,Mozambique,14448,12505,113
4706,Sun 11/15,Namibia,13508,12680,138
4707,Sun 11/15,Nepal,209776,173430,1221
4708,Sun 11/15,Netherlands,454961,6448,8559
4709,Sun 11/15,New Zealand,2001,1918,25
4710,Sun 11/15,Nicaragua,5661,4225,158
4711,Sun 11/15,Niger,1307,1148,70
4712,Sun 11/15,Nigeria,65148,61073,1163
4713,Sun 11/15,North Macedonia,47050,27364,1305
4714,Sun 11/15,Norway,28434,11863,294
4715,Sun 11/15,Oman,120389,111096,1338
4716,Sun 11/15,Pakistan,359032,323824,7160
4717,Sun 11/15,Panama,146653,125370,2873
4718,Sun 11/15,Papua New Guinea,602,586,7
4719,Sun 11/15,Paraguay,71574,51375,1587
4720,Sun 11/15,Peru,934899,858388,35177
4721,Sun 11/15,Philippines,407838,374329,7832
4722,Sun 11/15,Poland,712972,294783,10348
4723,Sun 11/15,Portugal,217301,125066,3381
4724,Sun 11/15,Qatar,135785,132784,234
4725,Sun 11/15,Romania,360281,243832,8926
4726,Sun 11/15,Russia,1910149,1429565,32885
4727,Sun 11/15,Rwanda,5455,4995,45
4728,Sun 11/15,Saint Kitts and Nevis,19,19,0
4729,Sun 11/15,Saint Lucia,162,46,2
4730,Sun 11/15,Saint Vincent and the Grenadines,78,77,0
4731,Sun 11/15,San Marino,1253,888,42
4732,Sun 11/15,Sao Tome and Principe,965,917,16
4733,Sun 11/15,Saudi Arabia,353255,340304,5657
4734,Sun 11/15,Senegal,15793,15416,328
4735,Sun 11/15,Serbia,84568,0,1009
4736,Sun 11/15,Seychelles,160,157,0
4737,Sun 11/15,Sierra Leone,2391,1820,74
4738,Sun 11/15,Singapore,58119,58029,28
4739,Sun 11/15,Slovakia,86767,30519,510
4740,Sun 11/15,Slovenia,55042,34864,797
4741,Sun 11/15,Solomon Islands,16,5,0
4742,Sun 11/15,Somalia,4301,3330,107
4743,Sun 11/15,South Africa,751024,693467,20241
4744,Sun 11/15,South Sudan,3003,1290,59
4745,Sun 11/15,Spain,1458591,150376,40769
4746,Sun 11/15,Sri Lanka,17287,11495,58
4747,Sun 11/15,Sudan,14626,9571,1116
4748,Sun 11/15,Suriname,5274,5148,114
4749,Sun 11/15,Sweden,177355,0,6164
4750,Sun 11/15,Switzerland,257135,141000,3369
4751,Sun 11/15,Syria,6684,2714,345
4752,Sun 11/15,Taiwan*,602,536,7
4753,Sun 11/15,Tajikistan,11610,10973,85
4754,Sun 11/15,Tanzania,509,183,21
4755,Sun 11/15,Thailand,3875,3721,60
4756,Sun 11/15,Timor-Leste,30,30,0
4757,Sun 11/15,Togo,2675,1920,61
4758,Sun 11/15,Trinidad and Tobago,6080,5402,112
4759,Sun 11/15,Tunisia,80404,54362,2345
4760,Sun 11/15,Turkey,414278,353663,11507
4761,Sun 11/15,US,11050860,4174884,246207
4762,Sun 11/15,Uganda,16020,8038,145
4763,Sun 11/15,Ukraine,551533,251864,9904
4764,Sun 11/15,United Arab Emirates,150345,143252,530
4765,Sun 11/15,United Kingdom,1372884,3121,52026
4766,Sun 11/15,Uruguay,4030,3233,65
4767,Sun 11/15,Uzbekistan,70243,67526,598
4768,Sun 11/15,Vanuatu,1,0,0
4769,Sun 11/15,Venezuela,97352,92373,851
4770,Sun 11/15,Vietnam,1281,1103,35
4771,Sun 11/15,West Bank and Gaza,63031,54346,565
4772,Sun 11/15,Western Sahara,10,8,1
4773,Sun 11/15,Yemen,2072,1394,605
4774,Sun 11/15,Zambia,17123,16137,353
4775,Sun 11/15,Zimbabwe,8829,8096,257
4776,Sun 11/22,Afghanistan,44706,35934,1687
4777,Sun 11/22,Albania,32761,15842,699
4778,Sun 11/22,Algeria,74862,48794,2272
4779,Sun 11/22,Andorra,6256,5358,76
4780,Sun 11/22,Angola,14493,7346,337
4781,Sun 11/22,Antigua and Barbuda,139,128,4
4782,Sun 11/22,Argentina,1370366,1195492,37002
4783,Sun 11/22,Armenia,126224,94090,1952
4784,Sun 11/22,Australia,27834,25527,907
4785,Sun 11/22,Austria,247188,169260,2388
4786,Sun 11/22,Azerbaijan,93094,63841,1131
4787,Sun 11/22,Bahamas,7413,5652,163
4788,Sun 11/22,Bahrain,85705,83829,338
4789,Sun 11/22,Bangladesh,447341,362428,6388
4790,Sun 11/22,Barbados,259,241,7
4791,Sun 11/22,Belarus,123999,103848,1096
4792,Sun 11/22,Belgium,558779,0,15618
4793,Sun 11/22,Belize,5183,2842,116
4794,Sun 11/22,Benin,2916,2579,43
4795,Sun 11/22,Bhutan,382,360,0
4796,Sun 11/22,Bolivia,143978,119338,8907
4797,Sun 11/22,Bosnia and Herzegovina,80006,44416,2276
4798,Sun 11/22,Botswana,9594,7296,31
4799,Sun 11/22,Brazil,6071401,5457973,169183
4800,Sun 11/22,Brunei,148,145,3
4801,Sun 11/22,Bulgaria,121820,36524,2880
4802,Sun 11/22,Burkina Faso,2735,2532,68
4803,Sun 11/22,Burma,79246,58758,1739
4804,Sun 11/22,Burundi,662,575,1
4805,Sun 11/22,Cabo Verde,10276,9730,104
4806,Sun 11/22,Cambodia,306,295,0
4807,Sun 11/22,Cameroon,23528,22177,435
4808,Sun 11/22,Canada,333808,269137,11502
4809,Sun 11/22,Central African Republic,4911,1924,63
4810,Sun 11/22,Chad,1642,1469,101
4811,Sun 11/22,Chile,540640,516121,15069
4812,Sun 11/22,China,92116,86792,4742
4813,Sun 11/22,Colombia,1248417,1150932,35287
4814,Sun 11/22,Comoros,596,572,7
4815,Sun 11/22,Congo (Brazzaville),5632,3887,93
4816,Sun 11/22,Congo (Kinshasa),12180,11300,327
4817,Sun 11/22,Costa Rica,129418,79372,1608
4818,Sun 11/22,Cote d'Ivoire,21138,20798,131
4819,Sun 11/22,Croatia,103718,82380,1353
4820,Sun 11/22,Cuba,7846,7334,132
4821,Sun 11/22,Cyprus,8643,2055,44
4822,Sun 11/22,Czechia,492263,398101,7196
4823,Sun 11/22,Denmark,71003,55789,784
4824,Sun 11/22,Diamond Princess,712,659,13
4825,Sun 11/22,Djibouti,5668,5555,61
4826,Sun 11/22,Dominica,72,55,0
4827,Sun 11/22,Dominican Republic,138410,112552,2310
4828,Sun 11/22,Ecuador,185643,164009,13201
4829,Sun 11/22,Egypt,113027,101881,6548
4830,Sun 11/22,El Salvador,37562,34297,1075
4831,Sun 11/22,Equatorial Guinea,5130,4975,85
4832,Sun 11/22,Eritrea,551,473,0
4833,Sun 11/22,Estonia,9724,5699,88
4834,Sun 11/22,Eswatini,6219,5858,120
4835,Sun 11/22,Ethiopia,105785,65691,1647
4836,Sun 11/22,Fiji,35,33,2
4837,Sun 11/22,Finland,21639,15300,375
4838,Sun 11/22,France,2191180,157259,48807
4839,Sun 11/22,Gabon,9131,8976,59
4840,Sun 11/22,Gambia,3726,3582,123
4841,Sun 11/22,Georgia,104732,85639,976
4842,Sun 11/22,Germany,932367,611627,14159
4843,Sun 11/22,Ghana,50874,49405,323
4844,Sun 11/22,Greece,91619,23074,1630
4845,Sun 11/22,Grenada,41,30,0
4846,Sun 11/22,Guatemala,118629,107413,4076
4847,Sun 11/22,Guinea,12826,11838,75
4848,Sun 11/22,Guinea-Bissau,2421,2286,43
4849,Sun 11/22,Guyana,5133,4019,143
4850,Sun 11/22,Haiti,9214,7854,232
4851,Sun 11/22,Holy See,27,15,0
4852,Sun 11/22,Honduras,104435,46208,2857
4853,Sun 11/22,Hungary,174618,42915,3800
4854,Sun 11/22,Iceland,5277,5046,26
4855,Sun 11/22,India,9139865,8562641,133738
4856,Sun 11/22,Indonesia,497668,418188,15884
4857,Sun 11/22,Iran,854361,603445,44802
4858,Sun 11/22,Iraq,535321,465452,11958
4859,Sun 11/22,Ireland,70461,23364,2023
4860,Sun 11/22,Israel,328918,317887,2799
4861,Sun 11/22,Italy,1408868,553098,49823
4862,Sun 11/22,Jamaica,10284,5505,238
4863,Sun 11/22,Japan,133034,110273,1943
4864,Sun 11/22,Jordan,183429,114018,2236
4865,Sun 11/22,Kazakhstan,126182,112806,1945
4866,Sun 11/22,Kenya,77372,51507,1380
4867,Sun 11/22,"Korea, South",31004,26539,509
4868,Sun 11/22,Kosovo,34295,21043,914
4869,Sun 11/22,Kuwait,140056,132178,866
4870,Sun 11/22,Kyrgyzstan,69581,60811,1231
4871,Sun 11/22,Laos,25,23,0
4872,Sun 11/22,Latvia,13120,1635,153
4873,Sun 11/22,Lebanon,116476,67667,900
4874,Sun 11/22,Lesotho,2086,1276,44
4875,Sun 11/22,Liberia,1551,1331,82
4876,Sun 11/22,Libya,77823,48914,1089
4877,Sun 11/22,Liechtenstein,1112,883,8
4878,Sun 11/22,Lithuania,47047,10945,386
4879,Sun 11/22,Luxembourg,29762,20014,260
4880,Sun 11/22,MS Zaandam,9,0,2
4881,Sun 11/22,Madagascar,17341,16657,251
4882,Sun 11/22,Malawi,6003,5441,185
4883,Sun 11/22,Malaysia,54775,41597,335
4884,Sun 11/22,Maldives,12608,11599,46
4885,Sun 11/22,Mali,4255,3024,145
4886,Sun 11/22,Malta,8924,6654,111
4887,Sun 11/22,Marshall Islands,4,1,0
4888,Sun 11/22,Mauritania,8128,7591,169
4889,Sun 11/22,Mauritius,494,433,10
4890,Sun 11/22,Mexico,1041875,779104,101676
4891,Sun 11/22,Moldova,97941,79556,2149
4892,Sun 11/22,Monaco,582,512,3
4893,Sun 11/22,Mongolia,640,340,0
4894,Sun 11/22,Montenegro,31062,19491,439
4895,Sun 11/22,Morocco,324941,270457,5316
4896,Sun 11/22,Mozambique,15037,13151,124
4897,Sun 11/22,Namibia,13865,13225,145
4898,Sun 11/22,Nepal,220308,199024,1321
4899,Sun 11/22,Netherlands,492293,6642,8967
4900,Sun 11/22,New Zealand,2030,1953,25
4901,Sun 11/22,Nicaragua,5725,4225,159
4902,Sun 11/22,Niger,1368,1166,70
4903,Sun 11/22,Nigeria,66383,62076,1167
4904,Sun 11/22,North Macedonia,54743,32366,1511
4905,Sun 11/22,Norway,32765,17998,306
4906,Sun 11/22,Oman,122081,113269,1380
4907,Sun 11/22,Pakistan,376929,330885,7696
4908,Sun 11/22,Panama,154783,135962,2957
4909,Sun 11/22,Papua New Guinea,604,586,7
4910,Sun 11/22,Paraguay,76476,54491,1657
4911,Sun 11/22,Peru,948081,879439,35549
4912,Sun 11/22,Philippines,418818,386486,8123
4913,Sun 11/22,Poland,861331,423971,13618
4914,Sun 11/22,Portugal,260758,172919,3897
4915,Sun 11/22,Qatar,137229,134282,236
4916,Sun 11/22,Romania,418645,295148,10047
4917,Sun 11/22,Russia,2071858,1582768,35838
4918,Sun 11/22,Rwanda,5665,5164,47
4919,Sun 11/22,Saint Kitts and Nevis,20,19,0
4920,Sun 11/22,Saint Lucia,220,60,2
4921,Sun 11/22,Saint Vincent and the Grenadines,84,78,0
4922,Sun 11/22,San Marino,1395,1082,43
4923,Sun 11/22,Sao Tome and Principe,979,923,17
4924,Sun 11/22,Saudi Arabia,355258,343371,5780
4925,Sun 11/22,Senegal,15882,15488,330
4926,Sun 11/22,Serbia,121120,0,1199
4927,Sun 11/22,Seychelles,163,159,0
4928,Sun 11/22,Sierra Leone,2405,1828,74
4929,Sun 11/22,Singapore,58160,58067,28
