id,Date,State,Total Confirmed Cases,Total Deaths
4451,Sat 11/14,Virginia,200799,3799
4452,Sat 11/14,Washington,133612,2638
4453,Sat 11/14,West Virginia,32792,574
4454,Sat 11/14,Wisconsin,323604,2748
4455,Sat 11/14,Wyoming,21881,144
4456,Sun 11/15,Alabama,217822,3248
4457,Sun 11/15,Alaska,23688,92
4458,Sun 11/15,Arizona,275523,6302
4459,Sun 11/15,Arkansas,133040,2183
4460,Sun 11/15,California,1035981,18265
4461,Sun 11/15,Colorado,164408,2574
4462,Sun 11/15,Connecticut,88645,4737
4463,Sun 11/15,Delaware,28803,736
4464,Sun 11/15,District of Columbia,18977,660
4465,Sun 11/15,Florida,885193,17517
4466,Sun 11/15,Georgia,409504,8730
4467,Sun 11/15,Guam,6893,93
4468,Sun 11/15,Hawaii,16619,221
4469,Sun 11/15,Idaho,82545,763
4470,Sun 11/15,Illinois,574722,11170
4471,Sun 11/15,Indiana,254172,4910
4472,Sun 11/15,Iowa,186314,1989
4473,Sun 11/15,Kansas,117851,1256
4474,Sun 11/15,Kentucky,140267,1742
4475,Sun 11/15,Louisiana,204513,6132
4476,Sun 11/15,Maine,8944,165
4477,Sun 11/15,Maryland,166317,4302
4478,Sun 11/15,Massachusetts,188275,10329
4479,Sun 11/15,Michigan,275892,8378
4480,Sun 11/15,Minnesota,223637,2961
4481,Sun 11/15,Mississippi,134309,3543
4482,Sun 11/15,Missouri,249608,3463
4483,Sun 11/15,Montana,47158,525
4484,Sun 11/15,Nebraska,98161,791
4485,Sun 11/15,Nevada,120744,1913
4486,Sun 11/15,New Hampshire,14671,499
4487,Sun 11/15,New Jersey,281075,16566
4488,Sun 11/15,New Mexico,64201,1215
4489,Sun 11/15,New York,564952,33508
4490,Sun 11/15,North Carolina,312406,4830
4491,Sun 11/15,North Dakota,63802,742
4492,Sun 11/15,Northern Mariana Islands,100,2
4493,Sun 11/15,Ohio,298096,5722
4494,Sun 11/15,Oklahoma,154128,1528
4495,Sun 11/15,Oregon,56880,762
4496,Sun 11/15,Pennsylvania,269043,9385
4497,Sun 11/15,Puerto Rico,76094,935
4498,Sun 11/15,Rhode Island,41529,1254
4499,Sun 11/15,South Carolina,195507,4112
4500,Sun 11/15,South Dakota,65381,644
4501,Sun 11/15,Tennessee,305211,3856
4502,Sun 11/15,Texas,1090348,20110
4503,Sun 11/15,Utah,153808,718
4504,Sun 11/15,Vermont,2889,59
4505,Sun 11/15,Virgin Islands,1434,23
4506,Sun 11/15,Virginia,201960,3800
4507,Sun 11/15,Washington,135365,2638
4508,Sun 11/15,West Virginia,33659,582
4509,Sun 11/15,Wisconsin,329924,2759
4510,Sun 11/15,Wyoming,22494,144
4511,Mon 11/16,Alabama,219232,3249
4512,Mon 11/16,Alaska,24268,92
4513,Mon 11/16,Arizona,277179,6302
4514,Mon 11/16,Arkansas,134348,2225
4515,Mon 11/16,California,1047360,18304
4516,Mon 11/16,Colorado,168890,2605
4517,Mon 11/16,Connecticut,93284,4759
4518,Mon 11/16,Delaware,29200,736
4519,Mon 11/16,District of Columbia,19064,660
4520,Mon 11/16,Florida,889856,17558
4521,Mon 11/16,Georgia,410581,8740
4522,Mon 11/16,Guam,7144,99
4523,Mon 11/16,Hawaii,16711,221
4524,Mon 11/16,Idaho,83906,773
4525,Mon 11/16,Illinois,586569,11217
4526,Mon 11/16,Indiana,259318,4936
4527,Mon 11/16,Iowa,189597,2023
4528,Mon 11/16,Kansas,124697,1266
4529,Mon 11/16,Kentucky,142277,1750
4530,Mon 11/16,Louisiana,205059,6139
4531,Mon 11/16,Maine,9117,165
4532,Mon 11/16,Maryland,168041,4309
4533,Mon 11/16,Massachusetts,190439,10340
4534,Mon 11/16,Michigan,288543,8437
4535,Mon 11/16,Minnesota,231074,2973
4536,Mon 11/16,Mississippi,134898,3545
4537,Mon 11/16,Missouri,255942,3485
4538,Mon 11/16,Montana,48101,528
4539,Mon 11/16,Nebraska,101601,805
4540,Mon 11/16,Nevada,122441,1919
4541,Mon 11/16,New Hampshire,15029,500
4542,Mon 11/16,New Jersey,283294,16580
4543,Mon 11/16,New Mexico,65454,1236
4544,Mon 11/16,New York,568450,33540
4545,Mon 11/16,North Carolina,315314,4843
4546,Mon 11/16,North Dakota,64891,749
4547,Mon 11/16,Northern Mariana Islands,102,2
4548,Mon 11/16,Ohio,305364,5742
4549,Mon 11/16,Oklahoma,156857,1538
4550,Mon 11/16,Oregon,57646,772
4551,Mon 11/16,Pennsylvania,275257,9399
4552,Mon 11/16,Puerto Rico,76631,942
4553,Mon 11/16,Rhode Island,43923,1270
4554,Mon 11/16,South Carolina,196617,4143
4555,Mon 11/16,South Dakota,66278,644
4556,Mon 11/16,Tennessee,312710,3884
4557,Mon 11/16,Texas,1101719,20157
4558,Mon 11/16,Utah,155779,725
4559,Mon 11/16,Vermont,3008,59
4560,Mon 11/16,Virgin Islands,1434,23
4561,Mon 11/16,Virginia,204637,3806
4562,Mon 11/16,Washington,138602,2661
4563,Mon 11/16,West Virginia,34460,585
4564,Mon 11/16,Wisconsin,334640,2775
4565,Mon 11/16,Wyoming,23193,144
4566,Tue 11/17,Alabama,220848,3301
4567,Tue 11/17,Alaska,24909,94
4568,Tue 11/17,Arizona,281284,6320
4569,Tue 11/17,Arkansas,135902,2245
4570,Tue 11/17,California,1058096,18360
4571,Tue 11/17,Colorado,173220,2626
4572,Tue 11/17,Connecticut,94986,4771
4573,Tue 11/17,Delaware,29552,739
4574,Tue 11/17,District of Columbia,19309,660
4575,Tue 11/17,Florida,897315,17643
4576,Tue 11/17,Georgia,414821,8778
4577,Tue 11/17,Guam,7203,101
4578,Tue 11/17,Hawaii,16755,221
4579,Tue 11/17,Idaho,85383,803
4580,Tue 11/17,Illinois,599358,11327
4581,Tue 11/17,Indiana,264810,5025
4582,Tue 11/17,Iowa,193196,2064
4583,Tue 11/17,Kansas,125668,1266
4584,Tue 11/17,Kentucky,145220,1787
4585,Tue 11/17,Louisiana,207685,6156
4586,Tue 11/17,Maine,9363,166
4587,Tue 11/17,Maryland,170193,4335
4588,Tue 11/17,Massachusetts,192964,10360
4589,Tue 11/17,Michigan,296436,8513
4590,Tue 11/17,Minnesota,237005,2999
4591,Tue 11/17,Mississippi,135803,3581
4592,Tue 11/17,Missouri,261105,3552
4593,Tue 11/17,Montana,49496,548
4594,Tue 11/17,Nebraska,103805,827
4595,Tue 11/17,Nevada,124082,1946
4596,Tue 11/17,New Hampshire,15303,502
4597,Tue 11/17,New Jersey,287320,16618
4598,Tue 11/17,New Mexico,67559,1264
4599,Tue 11/17,New York,573544,33576
4600,Tue 11/17,North Carolina,318537,4881
4601,Tue 11/17,North Dakota,65973,775
4602,Tue 11/17,Northern Mariana Islands,103,2
4603,Tue 11/17,Ohio,312443,5772
4604,Tue 11/17,Oklahoma,158408,1544
4605,Tue 11/17,Oregon,58570,779
4606,Tue 11/17,Pennsylvania,280978,9433
4607,Tue 11/17,Puerto Rico,77200,951
4608,Tue 11/17,Rhode Island,44528,1278
4609,Tue 11/17,South Carolina,197900,4156
4610,Tue 11/17,South Dakota,67284,644
4611,Tue 11/17,Tennessee,314553,3953
4612,Tue 11/17,Texas,1112576,20278
4613,Tue 11/17,Utah,159006,734
4614,Tue 11/17,Vermont,3104,59
4615,Tue 11/17,Virgin Islands,1450,23
4616,Tue 11/17,Virginia,206762,3835
4617,Tue 11/17,Washington,140923,2686
4618,Tue 11/17,West Virginia,35324,598
4619,Tue 11/17,Wisconsin,342155,2876
4620,Tue 11/17,Wyoming,24453,155
4621,Wed 11/18,Alabama,223486,3347
4622,Wed 11/18,Alaska,25454,94
4623,Wed 11/18,Arizona,284554,6365
4624,Wed 11/18,Arkansas,137617,2275
4625,Wed 11/18,California,1069517,18467
4626,Wed 11/18,Colorado,178224,2669
4627,Wed 11/18,Connecticut,97028,4784
4628,Wed 11/18,Delaware,29755,742
4629,Wed 11/18,District of Columbia,19465,665
4630,Wed 11/18,Florida,905240,17730
4631,Wed 11/18,Georgia,417934,8833
4632,Wed 11/18,Guam,7315,101
4633,Wed 11/18,Hawaii,16817,222
4634,Wed 11/18,Idaho,87020,815
4635,Wed 11/18,Illinois,608056,11488
4636,Wed 11/18,Indiana,270847,5084
4637,Wed 11/18,Iowa,197532,2102
4638,Wed 11/18,Kansas,131051,1326
4639,Wed 11/18,Kentucky,148069,1816
4640,Wed 11/18,Louisiana,209914,6184
4641,Wed 11/18,Maine,9519,170
4642,Wed 11/18,Maryland,172204,4351
4643,Wed 11/18,Massachusetts,195868,10407
4644,Wed 11/18,Michigan,302541,8576
4645,Wed 11/18,Minnesota,242099,3066
4646,Wed 11/18,Mississippi,137396,3601
4647,Wed 11/18,Missouri,266187,3591
4648,Wed 11/18,Montana,50650,568
4649,Wed 11/18,Nebraska,106617,838
4650,Wed 11/18,Nevada,126106,1947
4651,Wed 11/18,New Hampshire,15749,504
4652,Wed 11/18,New Jersey,291374,16655
4653,Wed 11/18,New Mexico,70452,1290
4654,Wed 11/18,New York,578826,33607
4655,Wed 11/18,North Carolina,322258,4927
4656,Wed 11/18,North Dakota,67236,791
4657,Wed 11/18,Northern Mariana Islands,103,2
4658,Wed 11/18,Ohio,318828,5827
4659,Wed 11/18,Oklahoma,161425,1570
4660,Wed 11/18,Oregon,59670,791
4661,Wed 11/18,Pennsylvania,287464,9541
4662,Wed 11/18,Puerto Rico,77525,971
4663,Wed 11/18,Rhode Island,45911,1284
4664,Wed 11/18,South Carolina,199447,4182
4665,Wed 11/18,South Dakota,68671,674
4666,Wed 11/18,Tennessee,319021,4005
4667,Wed 11/18,Texas,1125758,20471
4668,Wed 11/18,Utah,162091,742
4669,Wed 11/18,Vermont,3161,60
4670,Wed 11/18,Virgin Islands,1463,23
4671,Wed 11/18,Virginia,208833,3860
4672,Wed 11/18,Washington,142511,2704
4673,Wed 11/18,West Virginia,36277,612
4674,Wed 11/18,Wisconsin,350665,2939
4675,Wed 11/18,Wyoming,25275,155
4676,Thu 11/19,Alabama,225910,3419
4677,Thu 11/19,Alaska,25946,95
4678,Thu 11/19,Arizona,288807,6384
4679,Thu 11/19,Arkansas,139855,2297
4680,Thu 11/19,California,1082674,18555
4681,Thu 11/19,Colorado,184260,2734
4682,Thu 11/19,Connecticut,99381,4805
4683,Thu 11/19,Delaware,30153,742
4684,Thu 11/19,District of Columbia,19678,667
4685,Thu 11/19,Florida,914325,17809
4686,Thu 11/19,Georgia,421381,8867
4687,Thu 11/19,Guam,7385,102
4688,Thu 11/19,Hawaii,16917,222
4689,Thu 11/19,Idaho,88642,838
4690,Thu 11/19,Illinois,622869,11671
4691,Thu 11/19,Indiana,278142,5143
4692,Thu 11/19,Iowa,201572,2127
4693,Thu 11/19,Kansas,131408,1326
4694,Thu 11/19,Kentucky,151706,1843
4695,Thu 11/19,Louisiana,211966,6199
4696,Thu 11/19,Maine,9734,171
4697,Thu 11/19,Maryland,175092,4372
4698,Thu 11/19,Massachusetts,198550,10435
4699,Thu 11/19,Michigan,310396,8717
4700,Thu 11/19,Minnesota,249962,3138
4701,Thu 11/19,Mississippi,138791,3619
4702,Thu 11/19,Missouri,270486,3618
4703,Thu 11/19,Montana,51872,569
4704,Thu 11/19,Nebraska,109280,863
4705,Thu 11/19,Nevada,128234,1958
4706,Thu 11/19,New Hampshire,16277,506
4707,Thu 11/19,New Jersey,295556,16689
4708,Thu 11/19,New Mexico,74116,1302
4709,Thu 11/19,New York,584128,33648
4710,Thu 11/19,North Carolina,325658,4968
4711,Thu 11/19,North Dakota,68618,801
4712,Thu 11/19,Northern Mariana Islands,103,2
4713,Thu 11/19,Ohio,326615,5890
4714,Thu 11/19,Oklahoma,164340,1588
4715,Thu 11/19,Oregon,60874,809
4716,Thu 11/19,Pennsylvania,294345,9643
4717,Thu 11/19,Puerto Rico,78046,982
4718,Thu 11/19,Rhode Island,46951,1288
4719,Thu 11/19,South Carolina,201160,4201
4720,Thu 11/19,South Dakota,69742,705
4721,Thu 11/19,Tennessee,321832,4082
4722,Thu 11/19,Texas,1139526,20689
4723,Thu 11/19,Utah,166040,758
4724,Thu 11/19,Vermont,3310,61
4725,Thu 11/19,Virgin Islands,1469,23
4726,Thu 11/19,Virginia,210787,3896
4727,Thu 11/19,Washington,144968,2717
4728,Thu 11/19,West Virginia,37399,623
4729,Thu 11/19,Wisconsin,358113,3021
4730,Thu 11/19,Wyoming,26169,176
4731,Fri 11/20,Alabama,228373,3451
4732,Fri 11/20,Alaska,26403,95
4733,Fri 11/20,Arizona,292880,6427
4734,Fri 11/20,Arkansas,141916,2321
4735,Fri 11/20,California,1096401,18649
4736,Fri 11/20,Colorado,190100,2752
4737,Fri 11/20,Connecticut,101469,4828
4738,Fri 11/20,Delaware,30816,746
4739,Fri 11/20,District of Columbia,19808,669
4740,Fri 11/20,Florida,923410,17888
4741,Fri 11/20,Georgia,424759,8904
4742,Fri 11/20,Guam,7421,104
4743,Fri 11/20,Hawaii,17029,222
4744,Fri 11/20,Idaho,90346,849
4745,Fri 11/20,Illinois,635823,11814
4746,Fri 11/20,Indiana,284960,5206
4747,Fri 11/20,Iowa,205918,2159
4748,Fri 11/20,Kansas,137224,1410
4749,Fri 11/20,Kentucky,155625,1862
4750,Fri 11/20,Louisiana,216709,6233
4751,Fri 11/20,Maine,9958,173
4752,Fri 11/20,Maryland,177239,4398
4753,Fri 11/20,Massachusetts,200949,10469
4754,Fri 11/20,Michigan,320621,8776
4755,Fri 11/20,Minnesota,256756,3206
4756,Fri 11/20,Mississippi,140429,3642
4757,Fri 11/20,Missouri,275992,3675
4758,Fri 11/20,Montana,53346,575
4759,Fri 11/20,Nebraska,111661,917
4760,Fri 11/20,Nevada,130102,1987
4761,Fri 11/20,New Hampshire,16797,507
4762,Fri 11/20,New Jersey,299182,16712
4763,Fri 11/20,New Mexico,77098,1327
4764,Fri 11/20,New York,589605,33696
4765,Fri 11/20,North Carolina,330021,5012
4766,Fri 11/20,North Dakota,70022,824
4767,Fri 11/20,Northern Mariana Islands,103,2
4768,Fri 11/20,Ohio,335423,5955
4769,Fri 11/20,Oklahoma,167261,1603
4770,Fri 11/20,Oregon,62176,815
4771,Fri 11/20,Pennsylvania,301373,9748
4772,Fri 11/20,Puerto Rico,78950,991
4773,Fri 11/20,Rhode Island,48001,1294
4774,Fri 11/20,South Carolina,203161,4231
4775,Fri 11/20,South Dakota,71070,741
4776,Fri 11/20,Tennessee,325282,4156
4777,Fri 11/20,Texas,1153215,20872
4778,Fri 11/20,Utah,170644,776
4779,Fri 11/20,Vermont,3459,62
4780,Fri 11/20,Virgin Islands,1482,23
4781,Fri 11/20,Virginia,213331,3912
4782,Fri 11/20,Washington,147251,2738
4783,Fri 11/20,West Virginia,38480,639
4784,Fri 11/20,Wisconsin,365190,3106
4785,Fri 11/20,Wyoming,27129,176
4786,Sat 11/21,Alabama,230708,3457
4787,Sat 11/21,Alaska,27079,95
4788,Sat 11/21,Arizona,296997,6459
4789,Sat 11/21,Arkansas,143821,2337
4790,Sat 11/21,California,1109844,18709
4791,Sat 11/21,Colorado,195220,2791
4792,Sat 11/21,Connecticut,101469,4828
4793,Sat 11/21,Delaware,31321,746
4794,Sat 11/21,District of Columbia,19961,670
4795,Sat 11/21,Florida,931819,17929
4796,Sat 11/21,Georgia,430687,8940
4797,Sat 11/21,Guam,7421,104
4798,Sat 11/21,Hawaii,17182,229
4799,Sat 11/21,Idaho,91312,851
4800,Sat 11/21,Illinois,647474,11967
4801,Sat 11/21,Indiana,291838,5246
4802,Sat 11/21,Iowa,209203,2191
4803,Sat 11/21,Kansas,137295,1411
4804,Sat 11/21,Kentucky,159035,1886
4805,Sat 11/21,Louisiana,216709,6233
4806,Sat 11/21,Maine,10123,174
4807,Sat 11/21,Maryland,180125,4415
4808,Sat 11/21,Massachusetts,204155,10488
4809,Sat 11/21,Michigan,328178,8874
4810,Sat 11/21,Minnesota,263008,3257
4811,Sat 11/21,Mississippi,142401,3657
4812,Sat 11/21,Missouri,279987,3684
4813,Sat 11/21,Montana,54542,604
4814,Sat 11/21,Nebraska,113029,929
4815,Sat 11/21,Nevada,132610,2017
4816,Sat 11/21,New Hampshire,17281,508
4817,Sat 11/21,New Jersey,303851,16746
4818,Sat 11/21,New Mexico,79440,1352
4819,Sat 11/21,New York,595581,33737
4820,Sat 11/21,North Carolina,333074,5035
4821,Sat 11/21,North Dakota,71546,840
4822,Sat 11/21,Northern Mariana Islands,103,2
4823,Sat 11/21,Ohio,343286,5984
4824,Sat 11/21,Oklahoma,170924,1624
4825,Sat 11/21,Oregon,63668,822
4826,Sat 11/21,Pennsylvania,307247,9862
4827,Sat 11/21,Puerto Rico,80049,1012
4828,Sat 11/21,Rhode Island,48001,1294
4829,Sat 11/21,South Carolina,205018,4274
4830,Sat 11/21,South Dakota,72214,777
4831,Sat 11/21,Tennessee,329490,4163
4832,Sat 11/21,Texas,1164130,21004
4833,Sat 11/21,Utah,173987,789
4834,Sat 11/21,Vermont,3546,63
4835,Sat 11/21,Virgin Islands,1491,23
4836,Sat 11/21,Virginia,215679,3938
4837,Sat 11/21,Washington,148691,2738
4838,Sat 11/21,West Virginia,39598,658
4839,Sat 11/21,Wisconsin,372219,3155
4840,Sat 11/21,Wyoming,27410,176
4841,Sun 11/22,Alabama,232506,3457
4842,Sun 11/22,Alaska,27629,97
4843,Sun 11/22,Arizona,299698,6464
4844,Sun 11/22,Arkansas,145173,2357
4845,Sun 11/22,California,1118652,18726
4846,Sun 11/22,Colorado,199296,2811
4847,Sun 11/22,Connecticut,101469,4828
4848,Sun 11/22,Delaware,31808,748
4849,Sun 11/22,District of Columbia,20151,670
4850,Sun 11/22,Florida,938406,17990
4851,Sun 11/22,Georgia,432954,8955
4852,Sun 11/22,Guam,7518,107
4853,Sun 11/22,Hawaii,17302,231
4854,Sun 11/22,Idaho,91935,852
4855,Sun 11/22,Illinois,657402,12064
4856,Sun 11/22,Indiana,298021,5305
4857,Sun 11/22,Iowa,211664,2202
4858,Sun 11/22,Kansas,137530,1410
4859,Sun 11/22,Kentucky,161222,1887
4860,Sun 11/22,Louisiana,220192,6260
4861,Sun 11/22,Maine,10359,176
4862,Sun 11/22,Maryland,182482,4434
4863,Sun 11/22,Massachusetts,206850,10512
4864,Sun 11/22,Michigan,328833,8874
4865,Sun 11/22,Minnesota,270213,3297
4866,Sun 11/22,Mississippi,143180,3676
4867,Sun 11/22,Missouri,283756,3688
4868,Sun 11/22,Montana,55680,607
4869,Sun 11/22,Nebraska,114061,933
4870,Sun 11/22,Nevada,134761,2022
4871,Sun 11/22,New Hampshire,17598,512
4872,Sun 11/22,New Jersey,307819,16761
4873,Sun 11/22,New Mexico,81896,1385
4874,Sun 11/22,New York,600967,33767
4875,Sun 11/22,North Carolina,336983,5062
4876,Sun 11/22,North Dakota,72689,846
4877,Sun 11/22,Northern Mariana Islands,104,2
4878,Sun 11/22,Ohio,351419,5996
4879,Sun 11/22,Oklahoma,174330,1634
4880,Sun 11/22,Oregon,65170,822
4881,Sun 11/22,Pennsylvania,313788,9901
4882,Sun 11/22,Puerto Rico,81074,1017
4883,Sun 11/22,Rhode Island,48001,1294
4884,Sun 11/22,South Carolina,206295,4283
4885,Sun 11/22,South Dakota,73065,819
4886,Sun 11/22,Tennessee,333853,4218
4887,Sun 11/22,Texas,1172664,21083
4888,Sun 11/22,Utah,177176,793
4889,Sun 11/22,Vermont,3629,63
4890,Sun 11/22,Virgin Islands,1504,23
4891,Sun 11/22,Virginia,217796,3938
4892,Sun 11/22,Washington,149703,2738
4893,Sun 11/22,West Virginia,40478,662
4894,Sun 11/22,Wisconsin,376238,3162
4895,Sun 11/22,Wyoming,28169,176
4896,Mon 11/23,Alabama,234080,3459
4897,Mon 11/23,Alaska,28128,97
4898,Mon 11/23,Arizona,303188,6465
4899,Mon 11/23,Arkansas,146190,2387
4900,Mon 11/23,California,1136224,18768
4901,Mon 11/23,Colorado,203578,2821
4902,Mon 11/23,Connecticut,106740,4871
4903,Mon 11/23,Delaware,32211,752
4904,Mon 11/23,District of Columbia,20290,672
4905,Mon 11/23,Florida,944737,18084
4906,Mon 11/23,Georgia,434916,8972
4907,Mon 11/23,Guam,7571,107
4908,Mon 11/23,Hawaii,17405,231
4909,Mon 11/23,Idaho,93602,869
4910,Mon 11/23,Illinois,665865,12141
4911,Mon 11/23,Indiana,303575,5332
4912,Mon 11/23,Iowa,214792,2222
4913,Mon 11/23,Kansas,144831,1456
4914,Mon 11/23,Kentucky,163767,1906
4915,Mon 11/23,Louisiana,221160,6284
4916,Mon 11/23,Maine,10544,177
4917,Mon 11/23,Maryland,184140,4448
4918,Mon 11/23,Massachusetts,208623,10531
4919,Mon 11/23,Michigan,340223,8937
4920,Mon 11/23,Minnesota,276556,3321
4921,Mon 11/23,Mississippi,143879,3676
4922,Mon 11/23,Missouri,288337,3697
4923,Mon 11/23,Montana,56428,615
4924,Mon 11/23,Nebraska,115921,958
4925,Mon 11/23,Nevada,136672,2030
4926,Mon 11/23,New Hampshire,18042,512
4927,Mon 11/23,New Jersey,311400,16772
4928,Mon 11/23,New Mexico,84148,1402
4929,Mon 11/23,New York,606878,33804
4930,Mon 11/23,North Carolina,339672,5076
4931,Mon 11/23,North Dakota,73403,852
4932,Mon 11/23,Northern Mariana Islands,104,2
4933,Mon 11/23,Ohio,363304,6020
4934,Mon 11/23,Oklahoma,177874,1649
4935,Mon 11/23,Oregon,66334,830
4936,Mon 11/23,Pennsylvania,320250,9932
4937,Mon 11/23,Puerto Rico,81815,1032
4938,Mon 11/23,Rhode Island,50573,1309
4939,Mon 11/23,South Carolina,207552,4288
4940,Mon 11/23,South Dakota,73848,819
4941,Mon 11/23,Tennessee,337637,4254
4942,Mon 11/23,Texas,1183796,21144
4943,Mon 11/23,Utah,179420,799
4944,Mon 11/23,Vermont,3714,63
4945,Mon 11/23,Virgin Islands,1507,23
4946,Mon 11/23,Virginia,221038,3942
4947,Mon 11/23,Washington,155336,2775
4948,Mon 11/23,West Virginia,41114,667
4949,Mon 11/23,Wisconsin,379693,3175
4950,Mon 11/23,Wyoming,29431,202
